id,customer_account_id,aggregation_provider_id,institution_transaction_id,date,type,description,amount,running_balance,pending,exclude,plaid_transaction_id,amount_currency_type_id,running_balance_currency_type_id,plaid_category_id,category_1,category_2,category_3,plaid_currency_code,authorized_date,street_address,city,region,postal_code,country,latitude,longitude,store_number,reference_number,ppd_id,payee,payment_channel,removed
3073472,3685,-1,,2018-11-27,17,MOBILE DEPOSIT,-2500.00,,False,False,qNEAjNeJ4MtXb7bMxZYZcwx04VpxmNtJJ558V,1,1,21007000,Transfer,Deposit,,USD,,,,,,,,,,,,,other,False
3073473,3685,-1,,2018-11-27,17,MOBILE DEPOSIT,-499.00,,False,False,13RpZ3qvrji6909D8jMju0y5qzBymaHmmrraV,1,1,21007000,Transfer,Deposit,,USD,,,,,,,,,,,,,other,False
3073474,3685,-1,,2018-11-27,17,MOBILE DEPOSIT,-499.00,,False,False,D76zn7bA03IJ5Q5w4nqnFZXQ70rXA5HZZQQAk,1,1,21007000,Transfer,Deposit,,USD,,,,,,,,,,,,,other,False
3073475,3685,-1,,2018-11-27,17,MOBILE DEPOSIT,-499.00,,False,False,PyvzdyV1gJhMLKLApbQbCPaygY5aQ7Fmm55pk,1,1,21007000,Transfer,Deposit,,USD,,,,,,,,,,,,,other,False
3073476,3685,-1,,2018-11-27,17,STRIPE TRANSFER X,-6393.39,,False,False,BbdzQb5KAqtM101JY696CvkKqaXkxPU99RRwA,1,1,21005000,Transfer,Credit,,USD,,,,,,,,,,,,,other,False
3073469,3685,-1,,2018-11-28,17,Amazon,7.41,,False,False,K13zO1XdgjtDmEmp04d4FE1kgxa1vehQQKKDb,1,1,19000000,Shops,,,USD,,,,,,,,,,,,,online,False
3073470,3685,-1,,2018-11-28,17,STRIPE TRANSFER X,-14418.59,,False,False,3KbpxK3ma4SE141PM3z3fgVdnMbVyJuKKMMwa,1,1,21005000,Transfer,Credit,,USD,,,,,,,,,,,,,other,False
3073471,3685,-1,,2018-11-28,17,XERO US INV-1731651 15753239267 CA Ref5542950NVJH Crd9044 Dt11/27,30.00,,False,False,yQqJ3QeP1MuPbobMk464uEkNeAXkBwhOOPPAQ,1,1,16001000,Payment,Credit Card,,USD,,,,,,,,,,,,,other,False
3073467,3685,-1,,2018-11-29,17,STRIPE TRANSFER X,-8217.97,,False,False,kQMqvQeZkEuDxYx4Bo9oFOB48N5BEViRRZZaO,1,1,21005000,Transfer,Credit,,USD,,,,,,,,,,,,,other,False
3073468,3685,-1,,2018-11-29,17,"WIRE OUT 183331576300 201833315763;BNF FIREPLACE ONLINE MARKETING, LTD",100000.00,,False,False,AoYzpoZykPS4KgKxB9k9hJo7P0Oo51C66xxX4,1,1,19019000,Shops,Digital Purchase,,USD,,,,,,,,,,,,,online,False
3073461,3685,-1,,2018-11-30,17,ADP Tax ADP Tax K47T7 113012A01 FIREPLACE INC,3813.70,,False,False,jQnPvQmbKEuAy9yrRgzgIKBVpXJB4nuRRkkDr,1,1,20002000,Tax,Payment,,USD,,,,,,,,,,,,,online,False
3073462,3685,-1,,2018-11-30,17,ADP WAGE PAY WAGE PAY 6250682537317T7 FIREPLACE INC FIREPLAC,5437.72,,False,False,rYdvxYeJaMfAbBbMdK9KIxdqyP3dYAtBBjj10,1,1,21009000,Transfer,Payroll,,USD,,,,,,,,,,,,,other,False
3073463,3685,-1,,2018-11-30,17,INT TRANSFER FROM 3302438290,-0.86,,False,False,0BRpbBPAj0CwQvQLBYMYFgAPMZ1AoNurrBBdR,1,1,21005000,Transfer,Credit,,USD,,,,,,,,,,,,,other,False
3073464,3685,-1,,2018-11-30,17,STRIPE TRANSFER X,-12208.54,,False,False,vXD4mXeL6MU8bPbML070U5L3QbJLkysmmPPnq,1,1,21005000,Transfer,Credit,,USD,,,,,,,,,,,,,other,False
3073465,3685,-1,,2018-11-30,17,WIRE OUT 181130L1B77D1C000533201833403659;BNF ESCALON TPC,550.00,,False,False,4kepjkyrxah15R5qmL0LFwVMzN5VZDtkkzzd5,1,1,19006000,Shops,Beauty Products,,USD,,,,,,,,,,,,,in store,False
3073466,3685,-1,,2018-11-30,17,WIRE OUT 181130L1B77D1C005274201833419762;BNF COOLY LLP,2514.00,,False,False,ag0z1gpJ6Ef51m1BaYnYHwgPOKbgdytZZ33rL,1,1,21011000,Transfer,Wire,,USD,,,,,,,,,,,,,in store,False
3073492,3686,-1,,2018-11-30,17,INT TRANSFER TO 3300805795,0.86,,False,False,xQPxJQe1DMu0eVeMbkakuNbLzB6zeEUMMpp78,1,1,21006000,Transfer,Debit,,USD,,,,,,,,,,,,,other,False
3073493,3686,-1,,2018-11-30,17,INTEREST PAYMENT,-0.86,,False,False,ag0z1gpJ6Ef51m1BaYnYHwgRPX0Pz1hZZ3306,1,1,15001000,Interest,Interest Earned,,USD,,,,,,,,,,,,,other,False
3073452,3685,-1,,2018-12-03,17,Amazon,60.65,,False,False,704eN0Ad68tMa1ayoBPBCy5j8BL5xnTQQZZp5,1,1,19000000,Shops,,,USD,,,,,,,,,,,,,online,False
3073453,3685,-1,,2018-12-03,17,Audible,45.00,,False,False,oQXKBQeJjYuk878EL040UdLMmxXLKjUBB00KB,1,1,19009000,Shops,Bookstores,,USD,,,,,,,,,,,,,online,False
3073454,3685,-1,,2018-12-03,17,"FASTLY, INC. CA Ref7541823NZ1V Crd9044 Dt12/01",325.00,,False,False,b7Rz17enLQI5bVbOPAQAHEPNOkLP4XhqqaaKJ,1,1,21006000,Transfer,Debit,,USD,,,,,,,,,,,,,online,False
3073455,3685,-1,,2018-12-03,17,MOBILE DEPOSIT,-2500.00,,False,False,8j5pRjvwLZC3dodXKDpDtjwpB6nwxgtyykkjO,1,1,21007000,Transfer,Deposit,,USD,,,,,,,,,,,,,other,False
3073456,3685,-1,,2018-12-03,17,MOBILE DEPOSIT,-999.00,,False,False,JDBzbDVmM0FZ171qB5b5uMLqgXYLveTbb33Ee,1,1,21007000,Transfer,Deposit,,USD,,,,,,,,,,,,,other,False
3073457,3685,-1,,2018-12-03,17,MOBILE DEPOSIT,-899.10,,False,False,xQPxJQe1DMu0eVeMbkakuNbz4wobydHMMppB7,1,1,21007000,Transfer,Deposit,,USD,,,,,,,,,,,,,other,False
3073458,3685,-1,,2018-12-03,17,MONGODBCLOUD SMORE ... 8662378815 CA Ref5542950NZJJ Crd9044 Dt12/01,1614.72,,False,False,gQ7LgQeJBEuADeDvkxjxIakZvzmkoNUqqEEn6,1,1,18000000,Service,,,USD,,,,,,,,,,,,,online,False
3073459,3685,-1,,2018-12-03,17,STRIPE TRANSFER X,-6206.10,,False,False,ZxmzexV0gEImABAwY6e6Hy0QOB80rETRRPPpQ,1,1,21005000,Transfer,Credit,,USD,,,,,,,,,,,,,other,False
3073460,3685,-1,,2018-12-03,17,THE GUARDIAN DEC GP INS 78948900WWD0000 SMORE DBA FIRE PLACE I,218.50,,False,False,5AOp5AK4dmIPNbNBpAEAu4XOK95Xp1fBBmm5D,1,1,18030000,Service,Insurance,,USD,,,,,,,,,,,,,online,False
3073450,3685,-1,,2018-12-04,17,Amazon,5815.55,,False,False,VjDzyjVKgEC63r3aVgngu0DQJANDLOHrrJJEz,1,1,19000000,Shops,,,USD,,,,,,,,,,,,,online,False
3073451,3685,-1,,2018-12-04,17,STRIPE TRANSFER X,-14026.17,,False,False,9repKr06D5CyxNxk4ZnZHYwDd8BwZouddJJwk,1,1,21005000,Transfer,Credit,,USD,,,,,,,,,,,,,other,False
3073448,3685,-1,,2018-12-05,17,"MIXPANEL, INC. 4155287205 CA Ref5542950P2JH Crd9044 Dt12/04",1998.00,,False,False,MqKzrqY6g4frdOdy8161c3XvLnZX0DfMMgg9P,1,1,18000000,Service,,,USD,,,,,,,,,,,,,online,False
3073449,3685,-1,,2018-12-05,17,STRIPE TRANSFER X,-21134.13,,False,False,O3Az53VDExiB6Q6kEyMyuPaBJZMar5F88PPbN,1,1,21005000,Transfer,Credit,,USD,,,,,,,,,,,,,other,False
3073447,3685,-1,,2018-12-06,17,STRIPE TRANSFER X,-6111.72,,False,False,E9Lz19gvjyC83136akEkUR834pQ8VmfppqqP8,1,1,21005000,Transfer,Credit,,USD,,,,,,,,,,,,,other,False
3073443,3685,-1,,2018-12-07,17,ADP PAYROLL FEES ADP - FEES 2R7T7 8552627 Fireplace Inc,93.95,,False,False,QK0zwKVPg8S1nJnvo0P0FvmLqBYmyrUEEooLP,1,1,21009000,Transfer,Payroll,,USD,,,,,,,,,,,,,other,False
3073444,3685,-1,,2018-12-07,17,BROWSERSTACK.COM 7743177346 DE Ref5542950P4JH Crd9044 Dt12/06,1788.00,,False,False,pn7k0neJrMIjbebMxmqmTPxjB78xgaFJJLLyr,1,1,18000000,Service,,,USD,,,,,,,,,,,,,online,False
3073445,3685,-1,,2018-12-07,17,SOU*BUILDKITE.COM BRUNSWICK VI Ref8517831P49A Crd9044 Dt12/05,45.00,,False,False,nQ7yRQeb0nuK7e7MvRzRCovNPVEvn6TAAXX3J,1,1,18000000,Service,,,USD,,,,,,,,,,,,,online,False
3073446,3685,-1,,2018-12-07,17,STRIPE TRANSFER X,-10847.49,,False,False,Rkdz6kEqgZh7131pxnenfakyBEMkY9UyyrrnB,1,1,21005000,Transfer,Credit,,USD,,,,,,,,,,,,,other,False
3073432,3685,-1,,2018-12-10,17,Amazon,12.00,,False,False,PyvzdyV1gJhMLKLApbQbCPaygY5aQ7Fmm5nQk,1,1,19000000,Shops,,,USD,,,,,,,,,,,,,online,False
3073433,3685,-1,,2018-12-10,17,Amazon,12.00,,False,False,qNEAjNeJ4MtXb7bMxZYZcwx04VpxmNtJJ5OZV,1,1,19000000,Shops,,,USD,,,,,,,,,,,,,online,False
3073434,3685,-1,,2018-12-10,17,MOBILE DEPOSIT,-1500.00,,False,False,dzmdAzeR1pUpq7qKgdwdH0gN8EYgnwHbbPE3M,1,1,21007000,Transfer,Deposit,,USD,,,,,,,,,,,,,other,False
3073435,3685,-1,,2018-12-10,17,MOBILE DEPOSIT,-1500.00,,False,False,wQ1aoQYDLMupbqbMLA4AHmJY304JkOfLLJ960,1,1,21007000,Transfer,Deposit,,USD,,,,,,,,,,,,,other,False
3073436,3685,-1,,2018-12-10,17,MOBILE DEPOSIT,-999.00,,False,False,Yaqz9aVvgECpkxkOdLrLH6Zre8mZXYfQQ71xx,1,1,21007000,Transfer,Deposit,,USD,,,,,,,,,,,,,other,False
3073437,3685,-1,,2018-12-10,17,MOBILE DEPOSIT,-999.00,,False,False,eQ7wgQeJPpuovevkg565fEge8ABg3bhdd99XX,1,1,21007000,Transfer,Deposit,,USD,,,,,,,,,,,,,other,False
3073438,3685,-1,,2018-12-10,17,MOBILE DEPOSIT,-999.00,,False,False,mQ73aQeovEuR4e4OngzgsZnd1qvn4PHMMEqDq,1,1,21007000,Transfer,Deposit,,USD,,,,,,,,,,,,,other,False
3073439,3685,-1,,2018-12-10,17,MOBILE DEPOSIT,-999.00,,False,False,zQB8vQeqPMuPQyQMkL9Lupk9aZBky6UOOkNZk,1,1,21007000,Transfer,Deposit,,USD,,,,,,,,,,,,,other,False
3073440,3685,-1,,2018-12-10,17,MOBILE DEPOSIT,-499.00,,False,False,NBkzrBVLmaCMwPwKLvOvCp48gOn4z7URRzzO5,1,1,21007000,Transfer,Deposit,,USD,,,,,,,,,,,,,other,False
3073441,3685,-1,,2018-12-10,17,MOBILE DEPOSIT,-499.00,,False,False,X4PzB4OAgEtXKbKJ45R5cBV7J1PVpwI44jjx8,1,1,21007000,Transfer,Deposit,,USD,,,,,,,,,,,,,other,False
3073442,3685,-1,,2018-12-10,17,STRIPE TRANSFER X,-5742.33,,False,False,6v4pzvkawJFqmDm3AgzgUExZkN9xyahaaZvoE,1,1,21005000,Transfer,Credit,,USD,,,,,,,,,,,,,other,False
3073429,3685,-1,,2018-12-10,17,Amazon,12.00,,False,False,13RpZ3qvrji6909D8jMju0y5qzBymaHmmrRBV,1,1,19000000,Shops,,,USD,,,,,,,,,,,,,online,False
3073430,3685,-1,,2018-12-10,17,Amazon,12.00,,False,False,D76zn7bA03IJ5Q5w4nqnFZXQ70rXA5HZZQnvk,1,1,19000000,Shops,,,USD,,,,,,,,,,,,,online,False
3073431,3685,-1,,2018-12-10,17,Amazon,12.00,,False,False,LPyz0PVwMrfmyYypRawaHyLq9ZbLQwT00jAKM,1,1,19000000,Shops,,,USD,,,,,,,,,,,,,online,False
3073427,3685,-1,,2018-12-11,17,MOBILE DEPOSIT,-999.00,,False,False,BbdzQb5KAqtM101JY696CvkKqaXkxPU99RMqA,1,1,21007000,Transfer,Deposit,,USD,,,,,,,,,,,,,other,False
3073428,3685,-1,,2018-12-11,17,STRIPE TRANSFER X,-7144.50,,False,False,3KbpxK3ma4SE141PM3z3fgVdnMbVyJuKKMYZa,1,1,21005000,Transfer,Credit,,USD,,,,,,,,,,,,,other,False
3073426,3685,-1,,2018-12-12,17,UNITED HEALTHCAR EDI PAYMTS 369957987717 SMORE,1615.07,,False,False,K13zO1XdgjtDmEmp04d4FE1kgxa1vehQQK3Yb,1,1,18030000,Service,Insurance,,USD,,,,,,,,,,,,,online,False
3073423,3685,-1,,2018-12-12,17,Amazon,28.36,,False,False,AoYzpoZykPS4KgKxB9k9hJo7P0Oo51C66x8g4,1,1,19000000,Shops,,,USD,,,,,,,,,,,,,online,False
3073424,3685,-1,,2018-12-12,17,Amazon Kindle,10.59,,False,False,kQMqvQeZkEuDxYx4Bo9oFOB48N5BEViRRZxwO,1,1,19009000,Shops,Bookstores,,USD,,,,,,,,,,,,,online,False
3073425,3685,-1,,2018-12-12,17,STRIPE TRANSFER X,-15336.68,,False,False,yQqJ3QeP1MuPbobMk464uEkNeAXkBwhOOPk1Q,1,1,21005000,Transfer,Credit,,USD,,,,,,,,,,,,,other,False
3073415,3685,-1,,2018-12-13,17,Amazon,300.00,,False,False,rYdvxYeJaMfAbBbMdK9KIxdqyP3dYAtBBjdE0,1,1,19000000,Shops,,,USD,,,,,,,,,,,,,online,False
3073416,3685,-1,,2018-12-13,17,Amazon,1298.00,,False,False,4kepjkyrxah15R5qmL0LFwVMzN5VZDtkkzMN5,1,1,19000000,Shops,,,USD,,,,,,,,,,,,,online,False
3073417,3685,-1,,2018-12-13,17,Amazon,3333.42,,False,False,ag0z1gpJ6Ef51m1BaYnYHwgPOKbgdytZZ3wYL,1,1,19000000,Shops,,,USD,,,,,,,,,,,,,online,False
3073418,3685,-1,,2018-12-13,17,CLOUD_00 Mountain ViewCA TID64930886 Crd9044 Dt12/13,4899.42,,False,False,xQPxJQe1DMu0eVeMbkakuNbz4wobydHMMpkr7,1,1,19019000,Shops,Digital Purchase,,USD,,,,,,,,,,,,,online,False
3073419,3685,-1,,2018-12-13,17,STRIPE TRANSFER X,-6343.61,,False,False,vXD4mXeL6MU8bPbML070U5L3QbJLkysmmPONq,1,1,21005000,Transfer,Credit,,USD,,,,,,,,,,,,,other,False
3073420,3685,-1,,2018-12-13,17,"SVB CREDIT CARD PAYMENT 547854001211291 WILLNER,EMILY",1734.91,,False,False,0BRpbBPAj0CwQvQLBYMYFgAPMZ1AoNurrBP8R,1,1,16001000,Payment,Credit Card,,USD,,,,,,,,,,,,,other,False
3073421,3685,-1,,2018-12-13,17,THE FJ WESTCOTT COMPAN OH Ref0522702PA8P Crd9044 Dt12/12,6399.80,,False,False,jQnPvQmbKEuAy9yrRgzgIKBVpXJB4nuRRk8Or,1,1,22009000,Travel,Gas Stations,,USD,,,,,,,,,,,,,online,False
3073422,3685,-1,,2018-12-13,17,"WIRE OUT 183470510800 201834705108;BNF FIREPLACE ONLINE MARKETING, LTD",150000.00,,False,False,JDBzbDVmM0FZ171qB5b5uMLqgXYLveTbb3Boe,1,1,19019000,Shops,Digital Purchase,,USD,,,,,,,,,,,,,online,False
3073409,3685,-1,,2018-12-14,17,ADP Tax ADP Tax K47T7 121413A01 FIREPLACE INC,2814.79,,False,False,ZxmzexV0gEImABAwY6e6Hy0QOB80rETRRP3JQ,1,1,20002000,Tax,Payment,,USD,,,,,,,,,,,,,online,False
3073410,3685,-1,,2018-12-14,17,ADP WAGE PAY WAGE PAY 6690531407457T7 FIREPLACE INC FIREPLAC,6977.07,,False,False,5AOp5AK4dmIPNbNBpAEAu4XOK95Xp1fBBmO9D,1,1,21009000,Transfer,Payroll,,USD,,,,,,,,,,,,,other,False
3073411,3685,-1,,2018-12-14,17,STRIPE TRANSFER X,-7903.38,,False,False,8j5pRjvwLZC3dodXKDpDtjwpB6nwxgtyykRQO,1,1,21005000,Transfer,Credit,,USD,,,,,,,,,,,,,other,False
3073412,3685,-1,,2018-12-14,17,UNITED 01624296492243 TX Ref5543286PB5S Crd9044 Dt12/12,7727.26,,False,False,gQ7LgQeJBEuADeDvkxjxIakZvzmkoNUqqExL6,1,1,22001000,Travel,Airlines and Aviation Services,,USD,,,,,,,,,,,,,online,False
3073413,3685,-1,,2018-12-14,17,UNITED 01629230264502 TX Ref5543286PB5S Crd9044 Dt12/12,20.99,,False,False,b7Rz17enLQI5bVbOPAQAHEPNOkLP4Xhqqa8wJ,1,1,22001000,Travel,Airlines and Aviation Services,,USD,,,,,,,,,,,,,online,False
3073414,3685,-1,,2018-12-14,17,UNITED 01629230266075 TX Ref5543286PB5S Crd9044 Dt12/12,20.99,,False,False,oQXKBQeJjYuk878EL040UdLMmxXLKjUBB03ZB,1,1,22001000,Travel,Airlines and Aviation Services,,USD,,,,,,,,,,,,,online,False
3073408,3685,-1,,2018-12-17,17,STRIPE TRANSFER X,-5205.99,,False,False,O3Az53VDExiB6Q6kEyMyuPaBJZMar5F88PJaN,1,1,21005000,Transfer,Credit,,USD,,,,,,,,,,,,,other,False
3073401,3685,-1,,2018-12-17,17,Amazon,32.84,,False,False,E9Lz19gvjyC83136akEkUR834pQ8Vmfppq1k8,1,1,19000000,Shops,,,USD,,,,,,,,,,,,,online,False
3073402,3685,-1,,2018-12-17,17,Amazon,63.10,,False,False,Rkdz6kEqgZh7131pxnenfakyBEMkY9UyyrAQB,1,1,19000000,Shops,,,USD,,,,,,,,,,,,,online,False
3073403,3685,-1,,2018-12-17,17,Amazon,2170.37,,False,False,QK0zwKVPg8S1nJnvo0P0FvmLqBYmyrUEEo0DP,1,1,19000000,Shops,,,USD,,,,,,,,,,,,,online,False
3073404,3685,-1,,2018-12-17,17,FRONT PREMIUM-1 14159996253 CA Ref5542950PQJH Crd9044 Dt12/14,170.00,,False,False,MqKzrqY6g4frdOdy8161c3XvLnZX0DfMMgmeP,1,1,18030000,Service,Insurance,,USD,,,,,,,,,,,,,online,False
3073405,3685,-1,,2018-12-17,17,MOBILE DEPOSIT,-2000.00,,False,False,VjDzyjVKgEC63r3aVgngu0DQJANDLOHrrJ7wz,1,1,21007000,Transfer,Deposit,,USD,,,,,,,,,,,,,other,False
3073406,3685,-1,,2018-12-17,17,MOBILE DEPOSIT,-1500.00,,False,False,9repKr06D5CyxNxk4ZnZHYwDd8BwZouddJpDk,1,1,21007000,Transfer,Deposit,,USD,,,,,,,,,,,,,other,False
3073407,3685,-1,,2018-12-17,17,MOBILE DEPOSIT,-899.10,,False,False,704eN0Ad68tMa1ayoBPBCy5j8BL5xnTQQZBj5,1,1,21007000,Transfer,Deposit,,USD,,,,,,,,,,,,,other,False
3073393,3685,-1,,2018-12-18,17,Amazon,12.00,,False,False,NBkzrBVLmaCMwPwKLvOvCp48gOn4z7URRzvJ5,1,1,19000000,Shops,,,USD,,,,,,,,,,,,,online,False
3073394,3685,-1,,2018-12-18,17,Amazon,12.00,,False,False,X4PzB4OAgEtXKbKJ45R5cBV7J1PVpwI44jqw8,1,1,19000000,Shops,,,USD,,,,,,,,,,,,,online,False
3073395,3685,-1,,2018-12-18,17,Amazon,12.00,,False,False,Yaqz9aVvgECpkxkOdLrLH6Zre8mZXYfQQ717x,1,1,19000000,Shops,,,USD,,,,,,,,,,,,,online,False
3073396,3685,-1,,2018-12-18,17,Amazon,12.00,,False,False,eQ7wgQeJPpuovevkg565fEge8ABg3bhdd9QJX,1,1,19000000,Shops,,,USD,,,,,,,,,,,,,online,False
3073397,3685,-1,,2018-12-18,17,Amazon,12.00,,False,False,pn7k0neJrMIjbebMxmqmTPxjB78xgaFJJLz1r,1,1,19000000,Shops,,,USD,,,,,,,,,,,,,online,False
3073398,3685,-1,,2018-12-18,17,Amazon,28.00,,False,False,zQB8vQeqPMuPQyQMkL9Lupk9aZBky6UOOkNkk,1,1,19000000,Shops,,,USD,,,,,,,,,,,,,online,False
3073399,3685,-1,,2018-12-18,17,Amazon,959.75,,False,False,mQ73aQeovEuR4e4OngzgsZnd1qvn4PHMMEqEq,1,1,19000000,Shops,,,USD,,,,,,,,,,,,,online,False
3073400,3685,-1,,2018-12-18,17,STRIPE TRANSFER X,-7848.78,,False,False,nQ7yRQeb0nuK7e7MvRzRCovNPVEvn6TAAXLnJ,1,1,21005000,Transfer,Credit,,USD,,,,,,,,,,,,,other,False
3073388,3685,-1,,2018-12-19,17,Hilton,993.56,,False,False,6v4pzvkawJFqmDm3AgzgUExZkN9xyahaaZvZE,1,1,22012003,Travel,Lodging,Hotels and Motels,USD,,939  Ridge Lake Blvd,Memphis,,,,35.11,-89.87,,,,,in store,False
3073389,3685,-1,,2018-12-19,17,UNITED 01624302074544 TX Ref5543286PG5S Crd9044 Dt12/17,8624.89,,False,False,D76zn7bA03IJ5Q5w4nqnFZXQ70rXA5HZZQnQk,1,1,22001000,Travel,Airlines and Aviation Services,,USD,,,,,,,,,,,,,online,False
3073390,3685,-1,,2018-12-19,17,UNITED 01624302133731 TX Ref5543286PG5S Crd9044 Dt12/17,5186.24,,False,False,LPyz0PVwMrfmyYypRawaHyLq9ZbLQwT00jAjM,1,1,22001000,Travel,Airlines and Aviation Services,,USD,,,,,,,,,,,,,online,False
3073391,3685,-1,,2018-12-19,17,STRIPE TRANSFER X,-14934.50,,False,False,dzmdAzeR1pUpq7qKgdwdH0gN8EYgnwHbbPEPM,1,1,21005000,Transfer,Credit,,USD,,,,,,,,,,,,,other,False
3073392,3685,-1,,2018-12-19,17,WIRE IN 181219B1Q8021C008206201835301009;ORG AMERICAN SCHOOL OF DOHA;OBI /RFB/BUSINESS O,-2000.00,,False,False,wQ1aoQYDLMupbqbMLA4AHmJY304JkOfLLJ9J0,1,1,12008000,Community,Education,,USD,,,,,,,,,,,,,other,False
3073382,3685,-1,,2018-12-20,17,CHARGEBACK ITEM,2000.00,,False,False,yQqJ3QeP1MuPbobMk464uEkNeAXkBwhOOPkPQ,1,1,21006000,Transfer,Debit,,USD,,,,,,,,,,,,,other,False
3073383,3685,-1,,2018-12-20,17,MOBILE DEPOSIT,-1500.00,,False,False,BbdzQb5KAqtM101JY696CvkKqaXkxPU99RMRA,1,1,21007000,Transfer,Deposit,,USD,,,,,,,,,,,,,other,False
3073384,3685,-1,,2018-12-20,17,MOBILE DEPOSIT,-999.00,,False,False,PyvzdyV1gJhMLKLApbQbCPaygY5aQ7Fmm5n5k,1,1,21007000,Transfer,Deposit,,USD,,,,,,,,,,,,,other,False
3073385,3685,-1,,2018-12-20,17,MOBILE DEPOSIT,-999.00,,False,False,qNEAjNeJ4MtXb7bMxZYZcwx04VpxmNtJJ5O5V,1,1,21007000,Transfer,Deposit,,USD,,,,,,,,,,,,,other,False
3073386,3685,-1,,2018-12-20,17,MOBILE DEPOSIT,-899.10,,False,False,13RpZ3qvrji6909D8jMju0y5qzBymaHmmrRrV,1,1,21007000,Transfer,Deposit,,USD,,,,,,,,,,,,,other,False
3073387,3685,-1,,2018-12-20,17,STRIPE TRANSFER X,-5381.62,,False,False,3KbpxK3ma4SE141PM3z3fgVdnMbVyJuKKMYMa,1,1,21005000,Transfer,Credit,,USD,,,,,,,,,,,,,other,False
3073378,3685,-1,,2018-12-21,17,ADP PAYROLL FEES ADP - FEES 2R7T7 1234228 Fireplace Inc,93.95,,False,False,kQMqvQeZkEuDxYx4Bo9oFOB48N5BEViRRZxZO,1,1,21009000,Transfer,Payroll,,USD,,,,,,,,,,,,,other,False
